component,age_years,weight_kg,contains_lithium,contains_lead,contains_mercury,contains_cadmium,contains_cfc,recyclable,material_type,weight_class,condition,region_risk,disposal_history,hazard_score
Mouse,4.19,6.19,0,0,0,0,0,1,plastic,light,working,low,informal,17.44
Mouse,9.16,17.67,0,0,0,0,0,1,plastic,light,broken,high,formal,38.37
Mouse,8.88,44.87,0,0,0,0,0,1,plastic,light,damaged,low,informal,31.53
Mouse,2.49,40.97,0,0,0,0,0,1,plastic,light,damaged,medium,none,27.61
Mouse,6.42,48.84,0,0,0,0,0,1,plastic,light,broken,medium,formal,30.56
Mouse,3.48,45.27,0,0,0,0,0,1,plastic,light,broken,low,none,23.65
Mouse,2.58,47.84,0,0,0,0,0,1,plastic,light,damaged,medium,formal,22.02
Mouse,6.83,7.33,0,0,0,0,0,1,plastic,light,working,low,none,15.24
Mouse,8.69,3.52,0,0,0,0,0,1,plastic,light,damaged,low,none,29.53
Mouse,11.15,48.69,0,0,0,0,0,1,plastic,light,broken,medium,informal,44.26
Mouse,3.0,19.64,0,0,0,0,0,1,plastic,light,damaged,low,formal,10.35
Mouse,7.27,55.39,0,0,0,0,0,1,plastic,light,broken,medium,informal,37.97
Mouse,6.11,11.2,0,0,0,0,0,1,plastic,light,broken,low,formal,23.5
Mouse,4.78,1.71,0,0,0,0,0,1,plastic,light,working,low,formal,13.91
Mouse,8.05,50.22,0,0,0,0,0,1,plastic,light,damaged,high,formal,29.1
Mouse,7.64,25.2,0,0,0,0,0,1,plastic,light,damaged,high,informal,37.38
Mouse,7.72,56.12,0,0,0,0,0,1,plastic,light,damaged,medium,none,26.57
Mouse,4.83,28.08,0,0,0,0,0,1,plastic,light,damaged,low,none,25.42
Mouse,9.27,28.89,0,0,0,0,0,1,plastic,light,damaged,high,formal,35.23
Mouse,9.69,2.18,0,0,0,0,0,1,plastic,light,broken,medium,informal,35.12
Mouse,3.87,10.47,0,0,0,0,0,1,plastic,light,broken,high,informal,48.79
Mouse,5.5,33.53,0,0,0,0,0,1,plastic,light,working,medium,formal,15.72
Mouse,9.9,49.5,0,0,0,0,0,1,plastic,light,working,medium,informal,22.52
Mouse,7.31,17.87,0,0,0,0,0,1,plastic,light,working,low,formal,17.66
Mouse,9.61,57.69,0,0,0,0,0,1,plastic,light,damaged,medium,formal,23.98
Mouse,7.53,56.0,0,0,0,0,0,1,plastic,light,working,high,formal,25.69
Mouse,4.82,6.65,0,0,0,0,0,1,plastic,light,damaged,low,informal,19.01
Mouse,8.05,55.13,0,0,0,0,0,1,plastic,light,damaged,low,formal,19.86
Mouse,10.32,34.3,0,0,0,0,0,1,plastic,light,damaged,low,informal,32.69
Mouse,10.67,5.04,0,0,0,0,0,1,plastic,light,damaged,low,informal,31.66
Mouse,10.58,31.66,0,0,0,0,0,1,plastic,light,damaged,low,none,27.68
Mouse,3.0,20.06,0,0,0,0,0,1,plastic,light,broken,medium,informal,42.63
Mouse,6.5,46.74,0,0,0,0,0,1,plastic,light,damaged,low,informal,32.77
Mouse,10.64,22.28,0,0,0,0,0,1,plastic,light,working,high,informal,38.86
Mouse,7.67,39.98,0,0,0,0,0,1,plastic,light,damaged,low,none,28.16
Mouse,6.12,6.85,0,0,0,0,0,1,plastic,light,working,medium,informal,29.82
Mouse,11.47,47.02,0,0,0,0,0,1,plastic,light,damaged,medium,formal,28.79
Mouse,1.73,29.63,0,0,0,0,0,1,plastic,light,broken,high,formal,31.89
Mouse,10.69,16.3,0,0,0,0,0,1,plastic,light,working,high,none,38.82
Mouse,9.85,47.18,0,0,0,0,0,1,plastic,light,broken,medium,none,47.34
Mouse,11.96,7.0,0,0,0,0,0,1,plastic,light,broken,medium,informal,39.71
Mouse,6.32,52.25,0,0,0,0,0,1,plastic,light,working,medium,none,23.17
Mouse,5.43,21.51,0,0,0,0,0,1,plastic,light,damaged,medium,informal,29.63
Mouse,9.9,32.03,0,0,0,0,0,1,plastic,light,damaged,medium,none,39.45
Mouse,6.92,3.41,0,0,0,0,0,1,plastic,light,working,medium,formal,15.03
Mouse,4.07,31.68,0,0,0,0,0,1,plastic,light,working,high,formal,24.44
Mouse,5.61,50.97,0,0,0,0,0,1,plastic,light,damaged,medium,informal,29.52
Mouse,11.98,0.22,0,0,0,0,0,1,plastic,light,working,high,formal,31.03
Mouse,1.2,14.24,0,0,0,0,0,1,plastic,light,damaged,high,informal,31.52
Mouse,11.15,48.9,0,0,0,0,0,1,plastic,light,damaged,high,none,33.58
Mouse,1.22,2.12,0,0,0,0,0,1,plastic,light,working,high,formal,13.83
Mouse,11.09,20.64,0,0,0,0,0,1,plastic,light,broken,high,formal,41.1
Mouse,5.84,1.49,0,0,0,0,0,1,plastic,light,broken,medium,formal,28.96
Mouse,11.31,41.58,0,0,0,0,0,1,plastic,light,broken,medium,formal,31.52
Mouse,11.7,1.04,0,0,0,0,0,1,plastic,light,broken,medium,formal,36.06
Mouse,7.83,44.37,0,0,0,0,0,1,plastic,light,working,high,informal,27.26
Mouse,10.24,32.41,0,0,0,0,0,1,plastic,light,damaged,high,informal,44.16
Mouse,0.54,2.41,0,0,0,0,0,1,plastic,light,working,low,formal,14.39
Mouse,4.01,21.61,0,0,0,0,0,1,plastic,light,damaged,low,formal,19.51
Mouse,5.61,38.07,0,0,0,0,0,1,plastic,light,broken,medium,informal,44.68
Mouse,11.47,50.38,0,0,0,0,0,1,plastic,light,damaged,medium,formal,30.38
Mouse,6.46,55.66,0,0,0,0,0,1,plastic,light,damaged,high,informal,37.93
Mouse,0.99,35.21,0,0,0,0,0,1,plastic,light,damaged,low,none,22.66
Mouse,3.81,11.67,0,0,0,0,0,1,plastic,light,broken,medium,informal,31.95
Mouse,7.51,33.63,0,0,0,0,0,1,plastic,light,broken,medium,informal,38.03
Mouse,6.76,57.03,0,0,0,0,0,1,plastic,light,damaged,high,none,37.24
Mouse,10.15,56.67,0,0,0,0,0,1,plastic,light,damaged,low,informal,28.0
Mouse,0.55,20.58,0,0,0,0,0,1,plastic,light,broken,medium,informal,33.62
Mouse,2.71,21.37,0,0,0,0,0,1,plastic,light,working,low,none,13.64
Mouse,5.81,12.3,0,0,0,0,0,1,plastic,light,damaged,low,none,23.35
Mouse,8.69,38.1,0,0,0,0,0,1,plastic,light,damaged,high,none,36.39
Mouse,6.54,5.48,0,0,0,0,0,1,plastic,light,damaged,medium,informal,29.45
Mouse,4.31,32.55,0,0,0,0,0,1,plastic,light,broken,low,none,25.39
Mouse,0.76,10.3,0,0,0,0,0,1,plastic,light,damaged,high,formal,24.4
Mouse,8.18,10.96,0,0,0,0,0,1,plastic,light,damaged,medium,none,28.64
Mouse,1.55,6.75,0,0,0,0,0,1,plastic,light,broken,high,informal,31.97
Mouse,8.73,45.72,0,0,0,0,0,1,plastic,light,damaged,low,formal,18.5
Mouse,1.22,10.78,0,0,0,0,0,1,plastic,light,working,high,formal,14.59
Mouse,6.68,35.59,0,0,0,0,0,1,plastic,light,damaged,low,informal,27.5
Mouse,2.67,33.7,0,0,0,0,0,1,plastic,light,damaged,medium,informal,24.97
Mouse,4.95,50.5,0,0,0,0,0,1,plastic,light,working,high,none,20.18
Mouse,5.91,5.6,0,0,0,0,0,1,plastic,light,working,low,formal,10.4
Mouse,6.3,50.95,0,0,0,0,0,1,plastic,light,working,high,none,26.04
Mouse,7.04,33.53,0,0,0,0,0,1,plastic,light,broken,high,informal,43.65
Resistor,4.47,11.16,0,0,0,0,0,1,ceramic,light,working,medium,informal,19.44
Resistor,11.04,37.69,0,0,0,0,0,1,ceramic,light,broken,low,none,38.25
Resistor,8.26,10.22,0,0,0,0,0,1,ceramic,light,working,high,formal,15.21
Resistor,8.15,50.38,0,0,0,0,0,1,ceramic,light,damaged,medium,none,27.23
Resistor,9.52,53.83,0,0,0,0,0,1,ceramic,light,damaged,low,informal,26.06
Resistor,3.61,2.81,0,0,0,0,0,1,ceramic,light,damaged,high,formal,25.64
Resistor,8.27,55.95,0,0,0,0,0,1,ceramic,light,working,medium,none,26.14
Resistor,8.25,20.17,0,0,0,0,0,1,ceramic,light,working,medium,informal,27.68
Resistor,8.88,26.49,0,0,0,0,0,1,ceramic,light,damaged,medium,formal,22.88
Resistor,4.49,2.2,0,0,0,0,0,1,ceramic,light,working,high,informal,24.36
Resistor,8.18,43.02,0,0,0,0,0,1,ceramic,light,damaged,high,formal,29.11
Resistor,4.26,10.36,0,0,0,0,0,1,ceramic,light,damaged,high,informal,32.88
Resistor,6.7,41.46,0,0,0,0,0,1,ceramic,light,damaged,high,none,33.73
Resistor,3.21,33.46,0,0,0,0,0,1,ceramic,light,broken,high,informal,34.4
Resistor,3.85,14.07,0,0,0,0,0,1,ceramic,light,damaged,low,informal,18.18
Resistor,1.57,31.01,0,0,0,0,0,1,ceramic,light,working,medium,none,19.08
Resistor,7.58,38.03,0,0,0,0,0,1,ceramic,light,damaged,high,none,26.34
Resistor,5.79,11.2,0,0,0,0,0,1,ceramic,light,damaged,medium,formal,21.45
Resistor,2.77,28.78,0,0,0,0,0,1,ceramic,light,broken,medium,none,31.64
Resistor,5.64,39.55,0,0,0,0,0,1,ceramic,light,working,medium,formal,6.3
Resistor,4.25,57.66,0,0,0,0,0,1,ceramic,light,working,medium,informal,18.13
Resistor,9.05,51.38,0,0,0,0,0,1,ceramic,light,damaged,medium,informal,36.1
Resistor,10.08,2.67,0,0,0,0,0,1,ceramic,light,damaged,medium,informal,38.85
Resistor,2.77,25.85,0,0,0,0,0,1,ceramic,light,damaged,high,formal,14.0
Resistor,10.48,38.66,0,0,0,0,0,1,ceramic,light,working,high,formal,20.84
Resistor,4.89,21.38,0,0,0,0,0,1,ceramic,light,damaged,medium,informal,23.39
Resistor,2.39,50.76,0,0,0,0,0,1,ceramic,light,broken,medium,none,24.74
Resistor,7.02,53.96,0,0,0,0,0,1,ceramic,light,broken,medium,none,42.27
Resistor,1.46,9.65,0,0,0,0,0,1,ceramic,light,broken,medium,informal,32.31
Resistor,2.63,37.62,0,0,0,0,0,1,ceramic,light,working,low,informal,6.82
Resistor,3.16,53.34,0,0,0,0,0,1,ceramic,light,working,low,informal,11.32
Resistor,0.58,59.28,0,0,0,0,0,1,ceramic,light,damaged,medium,informal,21.6
Resistor,3.57,20.7,0,0,0,0,0,1,ceramic,light,damaged,high,formal,21.05
Resistor,11.54,52.74,0,0,0,0,0,1,ceramic,light,broken,high,formal,37.69
Resistor,10.12,41.4,0,0,0,0,0,1,ceramic,light,broken,high,informal,42.04
Resistor,4.28,6.48,0,0,0,0,0,1,ceramic,light,broken,medium,informal,35.56
Resistor,5.0,57.6,0,0,0,0,0,1,ceramic,light,damaged,high,none,22.97
Resistor,9.1,54.77,0,0,0,0,0,1,ceramic,light,broken,low,none,27.67
Resistor,4.96,34.58,0,0,0,0,0,1,ceramic,light,broken,low,none,30.52
Resistor,2.48,25.25,0,0,0,0,0,1,ceramic,light,broken,low,formal,19.85
Resistor,11.89,16.83,0,0,0,0,0,1,ceramic,light,broken,low,informal,38.05
Resistor,7.18,31.8,0,0,0,0,0,1,ceramic,light,broken,low,informal,36.5
Resistor,2.29,35.76,0,0,0,0,0,1,ceramic,light,damaged,medium,informal,21.01
Resistor,10.45,41.68,0,0,0,0,0,1,ceramic,light,working,medium,formal,26.17
Resistor,9.48,59.49,0,0,0,0,0,1,ceramic,light,damaged,medium,formal,29.86
Resistor,2.43,15.94,0,0,0,0,0,1,ceramic,light,damaged,high,informal,29.12
Resistor,11.17,5.68,0,0,0,0,0,1,ceramic,light,damaged,high,formal,28.03
Resistor,1.14,7.27,0,0,0,0,0,1,ceramic,light,broken,medium,none,28.22
Resistor,4.33,35.56,0,0,0,0,0,1,ceramic,light,damaged,high,none,23.73
Resistor,11.17,15.45,0,0,0,0,0,1,ceramic,light,damaged,medium,formal,35.72
Resistor,1.99,51.45,0,0,0,0,0,1,ceramic,light,damaged,high,none,28.92
Resistor,1.46,54.92,0,0,0,0,0,1,ceramic,light,damaged,medium,informal,15.73
Resistor,5.8,15.11,0,0,0,0,0,1,ceramic,light,damaged,high,none,30.75
Resistor,10.55,3.17,0,0,0,0,0,1,ceramic,light,broken,low,none,25.4
Resistor,7.2,33.18,0,0,0,0,0,1,ceramic,light,broken,low,informal,37.06
Resistor,2.99,48.18,0,0,0,0,0,1,ceramic,light,damaged,low,none,19.25
Resistor,1.55,30.89,0,0,0,0,0,1,ceramic,light,working,medium,informal,7.39
Resistor,5.43,13.61,0,0,0,0,0,1,ceramic,light,damaged,high,none,36.5
Resistor,2.17,1.8,0,0,0,0,0,1,ceramic,light,broken,medium,informal,26.83
Resistor,6.04,58.12,0,0,0,0,0,1,ceramic,light,damaged,low,formal,21.45
Resistor,2.85,46.01,0,0,0,0,0,1,ceramic,light,damaged,low,none,15.35
Resistor,5.35,55.22,0,0,0,0,0,1,ceramic,light,broken,medium,informal,30.38
Resistor,6.88,14.61,0,0,0,0,0,1,ceramic,light,working,high,formal,20.74
Resistor,6.15,1.12,0,0,0,0,0,1,ceramic,light,working,medium,none,13.74
Resistor,3.13,25.39,0,0,0,0,0,1,ceramic,light,damaged,high,informal,30.62
Resistor,9.09,6.6,0,0,0,0,0,1,ceramic,light,damaged,low,formal,16.45
Resistor,6.05,17.9,0,0,0,0,0,1,ceramic,light,broken,medium,informal,33.95
Resistor,0.97,53.57,0,0,0,0,0,1,ceramic,light,broken,low,formal,6.76
Resistor,2.15,39.67,0,0,0,0,0,1,ceramic,light,damaged,high,none,36.22
Resistor,8.42,30.77,0,0,0,0,0,1,ceramic,light,damaged,medium,informal,27.25
Resistor,7.91,36.78,0,0,0,0,0,1,ceramic,light,broken,medium,informal,34.37
Resistor,3.28,0.1,0,0,0,0,0,1,ceramic,light,damaged,medium,none,30.54
Resistor,4.66,23.65,0,0,0,0,0,1,ceramic,light,working,low,none,16.07
Resistor,8.41,28.28,0,0,0,0,0,1,ceramic,light,broken,medium,formal,24.38
Resistor,10.8,51.7,0,0,0,0,0,1,ceramic,light,working,low,formal,6.8
Resistor,10.72,27.19,0,0,0,0,0,1,ceramic,light,damaged,high,none,40.79
Resistor,10.2,30.74,0,0,0,0,0,1,ceramic,light,broken,low,informal,34.81
Resistor,0.96,45.78,0,0,0,0,0,1,ceramic,light,working,medium,formal,13.97
Resistor,11.39,17.51,0,0,0,0,0,1,ceramic,light,working,low,none,24.0
Resistor,6.24,28.49,0,0,0,0,0,1,ceramic,light,working,medium,formal,18.0
Resistor,11.74,47.8,0,0,0,0,0,1,ceramic,light,damaged,low,none,26.25
Resistor,2.93,33.42,0,0,0,0,0,1,ceramic,light,broken,medium,formal,22.61
Resistor,5.84,44.89,0,0,0,0,0,1,ceramic,light,working,low,none,12.94
Resistor,2.94,20.42,0,0,0,0,0,1,ceramic,light,damaged,high,none,30.57
Resistor,8.83,11.17,0,0,0,0,0,1,ceramic,light,broken,high,formal,35.04
Resistor,1.43,39.41,0,0,0,0,0,1,ceramic,light,damaged,low,informal,21.25
Resistor,11.92,40.71,0,0,0,0,0,1,ceramic,light,broken,low,formal,24.23
Resistor,3.2,11.57,0,0,0,0,0,1,ceramic,light,damaged,medium,none,19.49
Resistor,2.62,27.88,0,0,0,0,0,1,ceramic,light,working,medium,formal,6.65
Resistor,7.31,45.53,0,0,0,0,0,1,ceramic,light,working,medium,none,20.69
Resistor,9.33,48.18,0,0,0,0,0,1,ceramic,light,broken,high,informal,49.79
Resistor,8.52,59.73,0,0,0,0,0,1,ceramic,light,working,medium,formal,18.54
Resistor,3.52,13.36,0,0,0,0,0,1,ceramic,light,broken,low,none,20.93
Resistor,3.41,37.74,0,0,0,0,0,1,ceramic,light,broken,high,none,38.42
Resistor,11.6,34.89,0,0,0,0,0,1,ceramic,light,broken,high,none,48.71
Resistor,1.96,23.76,0,0,0,0,0,1,ceramic,light,damaged,medium,formal,15.85
Resistor,9.77,0.56,0,0,0,0,0,1,ceramic,light,damaged,low,informal,25.3
Resistor,6.12,39.16,0,0,0,0,0,1,ceramic,light,working,low,formal,6.85
Resistor,11.7,23.84,0,0,0,0,0,1,ceramic,light,damaged,low,informal,19.48
Resistor,2.07,41.26,0,0,0,0,0,1,ceramic,light,broken,medium,informal,26.55
Resistor,11.57,49.89,0,0,0,0,0,1,ceramic,light,damaged,high,formal,24.79
Resistor,2.35,25.58,0,0,0,0,0,1,ceramic,light,working,medium,informal,17.22
Resistor,6.61,8.79,0,0,0,0,0,1,ceramic,light,working,medium,none,18.81
Resistor,10.5,4.35,0,0,0,0,0,1,ceramic,light,broken,medium,informal,36.88
Resistor,4.06,17.83,0,0,0,0,0,1,ceramic,light,damaged,high,none,34.13
Resistor,3.46,37.09,0,0,0,0,0,1,ceramic,light,damaged,high,informal,33.57
Resistor,7.9,52.93,0,0,0,0,0,1,ceramic,light,damaged,low,informal,31.72
Resistor,11.44,29.14,0,0,0,0,0,1,ceramic,light,damaged,medium,formal,21.31
Resistor,3.42,55.14,0,0,0,0,0,1,ceramic,light,damaged,low,formal,18.47
Resistor,10.16,17.54,0,0,0,0,0,1,ceramic,light,broken,medium,none,40.02
Resistor,7.36,7.37,0,0,0,0,0,1,ceramic,light,broken,low,formal,26.62
Resistor,10.14,30.95,0,0,0,0,0,1,ceramic,light,damaged,high,formal,36.73
Resistor,10.35,13.86,0,0,0,0,0,1,ceramic,light,broken,low,informal,34.73
Resistor,9.09,48.28,0,0,0,0,0,1,ceramic,light,broken,high,informal,47.9
Resistor,2.49,2.88,0,0,0,0,0,1,ceramic,light,working,low,informal,5.98
Resistor,10.78,4.22,0,0,0,0,0,1,ceramic,light,broken,medium,formal,36.52
Resistor,8.31,45.81,0,0,0,0,0,1,ceramic,light,damaged,high,formal,28.02
Resistor,2.93,14.33,0,0,0,0,0,1,ceramic,light,broken,low,informal,25.45
Resistor,6.62,53.92,0,0,0,0,0,1,ceramic,light,broken,high,none,37.12
Resistor,5.12,38.8,0,0,0,0,0,1,ceramic,light,damaged,medium,informal,28.05
Resistor,11.24,2.11,0,0,0,0,0,1,ceramic,light,broken,high,none,37.23
Resistor,6.77,45.92,0,0,0,0,0,1,ceramic,light,broken,high,formal,34.52
Resistor,7.4,19.94,0,0,0,0,0,1,ceramic,light,working,low,formal,9.94
Resistor,3.77,57.6,0,0,0,0,0,1,ceramic,light,damaged,low,formal,17.27
Resistor,1.87,6.18,0,0,0,0,0,1,ceramic,light,working,medium,formal,13.01
Resistor,5.38,54.94,0,0,0,0,0,1,ceramic,light,damaged,medium,none,24.01
Resistor,1.34,5.38,0,0,0,0,0,1,ceramic,light,damaged,medium,none,19.81
Resistor,7.36,30.05,0,0,0,0,0,1,ceramic,light,broken,high,none,42.81
Resistor,3.42,46.35,0,0,0,0,0,1,ceramic,light,damaged,low,none,20.34
Resistor,3.67,21.05,0,0,0,0,0,1,ceramic,light,working,medium,informal,17.05
Resistor,8.06,0.95,0,0,0,0,0,1,ceramic,light,working,low,informal,19.8
Resistor,3.32,34.47,0,0,0,0,0,1,ceramic,light,broken,medium,informal,31.08
Resistor,6.53,8.1,0,0,0,0,0,1,ceramic,light,working,low,informal,15.46
Resistor,2.7,54.68,0,0,0,0,0,1,ceramic,light,working,medium,informal,16.34
Resistor,8.24,35.33,0,0,0,0,0,1,ceramic,light,working,high,informal,28.47
Resistor,11.82,46.23,0,0,0,0,0,1,ceramic,light,broken,medium,informal,43.84
Resistor,9.19,52.82,0,0,0,0,0,1,ceramic,light,broken,medium,none,36.94
Resistor,2.57,20.85,0,0,0,0,0,1,ceramic,light,broken,low,informal,20.3
Resistor,7.32,7.25,0,0,0,0,0,1,ceramic,light,damaged,medium,formal,20.37
Resistor,5.73,44.87,0,0,0,0,0,1,ceramic,light,damaged,low,informal,21.68
Resistor,11.5,23.48,0,0,0,0,0,1,ceramic,light,damaged,high,none,38.95
Resistor,11.71,41.34,0,0,0,0,0,1,ceramic,light,broken,medium,none,43.82
Resistor,3.84,18.22,0,0,0,0,0,1,ceramic,light,broken,medium,informal,34.5
Resistor,1.77,49.77,0,0,0,0,0,1,ceramic,light,damaged,low,informal,16.84
Resistor,3.75,19.41,0,0,0,0,0,1,ceramic,light,damaged,low,none,19.74
Resistor,4.77,38.76,0,0,0,0,0,1,ceramic,light,damaged,medium,none,24.03
Resistor,8.44,6.85,0,0,0,0,0,1,ceramic,light,damaged,medium,formal,18.04
Resistor,5.87,42.29,0,0,0,0,0,1,ceramic,light,damaged,medium,formal,13.24
Resistor,8.4,34.07,0,0,0,0,0,1,ceramic,light,damaged,high,informal,41.64
Resistor,7.82,39.6,0,0,0,0,0,1,ceramic,light,damaged,low,formal,6.99
transistor,7.85,52.37,0,0,0,0,0,1,semiconductor,light,damaged,low,none,33.51
transistor,0.68,6.44,0,0,0,0,0,1,semiconductor,light,working,high,formal,20.02
transistor,6.21,28.37,0,0,0,0,0,1,semiconductor,light,damaged,high,formal,37.3
transistor,0.85,40.38,0,0,0,0,0,1,semiconductor,light,broken,high,none,34.41
transistor,4.17,35.19,0,0,0,0,0,1,semiconductor,light,working,medium,formal,20.04
transistor,4.49,33.72,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,27.9
transistor,3.91,37.64,0,0,0,0,0,1,semiconductor,light,damaged,low,informal,29.82
transistor,7.0,28.1,0,0,0,0,0,1,semiconductor,light,broken,high,none,48.09
transistor,9.85,38.57,0,0,0,0,0,1,semiconductor,light,damaged,high,none,40.68
transistor,1.87,4.84,0,0,0,0,0,1,semiconductor,light,working,low,informal,21.07
transistor,8.57,59.18,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,41.42
transistor,0.6,0.11,0,0,0,0,0,1,semiconductor,light,working,low,none,25.14
transistor,2.86,53.68,0,0,0,0,0,1,semiconductor,light,broken,high,none,39.73
transistor,2.52,48.37,0,0,0,0,0,1,semiconductor,light,broken,high,informal,33.94
transistor,9.22,5.86,0,0,0,0,0,1,semiconductor,light,working,high,informal,35.81
transistor,10.01,49.03,0,0,0,0,0,1,semiconductor,light,broken,medium,none,46.65
transistor,2.24,4.93,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,36.84
transistor,2.91,56.93,0,0,0,0,0,1,semiconductor,light,working,high,informal,31.56
transistor,6.25,25.35,0,0,0,0,0,1,semiconductor,light,working,medium,formal,17.26
transistor,6.12,47.88,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,37.23
transistor,8.43,40.06,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,30.62
transistor,3.32,46.08,0,0,0,0,0,1,semiconductor,light,working,low,formal,13.94
transistor,9.47,45.35,0,0,0,0,0,1,semiconductor,light,broken,low,informal,36.13
transistor,7.97,5.06,0,0,0,0,0,1,semiconductor,light,working,medium,none,28.49
transistor,2.18,11.12,0,0,0,0,0,1,semiconductor,light,working,low,formal,17.18
transistor,5.54,46.56,0,0,0,0,0,1,semiconductor,light,broken,low,formal,23.17
transistor,10.6,4.8,0,0,0,0,0,1,semiconductor,light,working,low,informal,27.88
transistor,10.7,24.66,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,31.15
transistor,2.09,7.95,0,0,0,0,0,1,semiconductor,light,working,low,informal,17.85
transistor,11.86,22.35,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,33.02
transistor,2.15,56.71,0,0,0,0,0,1,semiconductor,light,broken,low,formal,18.44
transistor,4.68,7.75,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,30.37
transistor,1.58,25.69,0,0,0,0,0,1,semiconductor,light,broken,medium,none,34.38
transistor,10.35,4.55,0,0,0,0,0,1,semiconductor,light,damaged,high,none,46.5
transistor,11.56,46.78,0,0,0,0,0,1,semiconductor,light,broken,high,none,51.22
transistor,9.99,50.63,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,31.16
transistor,11.26,35.17,0,0,0,0,0,1,semiconductor,light,damaged,low,none,33.56
transistor,7.92,21.97,0,0,0,0,0,1,semiconductor,light,damaged,low,none,31.18
transistor,1.51,37.85,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,23.05
transistor,9.58,31.78,0,0,0,0,0,1,semiconductor,light,working,low,informal,26.05
transistor,9.77,26.27,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,45.91
transistor,7.73,44.05,0,0,0,0,0,1,semiconductor,light,damaged,high,formal,28.94
transistor,11.44,32.3,0,0,0,0,0,1,semiconductor,light,damaged,low,informal,37.03
transistor,0.96,32.8,0,0,0,0,0,1,semiconductor,light,working,high,none,28.1
transistor,0.74,51.52,0,0,0,0,0,1,semiconductor,light,broken,medium,none,38.77
transistor,4.41,19.36,0,0,0,0,0,1,semiconductor,light,damaged,low,none,22.36
transistor,4.51,24.01,0,0,0,0,0,1,semiconductor,light,broken,medium,informal,37.0
transistor,11.67,22.35,0,0,0,0,0,1,semiconductor,light,damaged,low,formal,21.89
transistor,9.01,46.2,0,0,0,0,0,1,semiconductor,light,broken,high,formal,36.69
transistor,10.92,35.11,0,0,0,0,0,1,semiconductor,light,working,high,none,30.65
transistor,1.5,51.74,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,24.69
transistor,5.24,4.41,0,0,0,0,0,1,semiconductor,light,damaged,low,none,26.43
transistor,2.91,19.71,0,0,0,0,0,1,semiconductor,light,broken,high,formal,35.23
transistor,4.99,45.97,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,30.52
transistor,9.11,54.13,0,0,0,0,0,1,semiconductor,light,working,medium,formal,26.97
transistor,4.66,55.95,0,0,0,0,0,1,semiconductor,light,damaged,high,none,35.26
transistor,1.69,13.88,0,0,0,0,0,1,semiconductor,light,damaged,low,informal,26.42
transistor,5.49,47.14,0,0,0,0,0,1,semiconductor,light,broken,high,formal,37.44
transistor,6.2,20.87,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,36.75
transistor,11.8,3.61,0,0,0,0,0,1,semiconductor,light,damaged,high,formal,26.28
transistor,7.53,14.38,0,0,0,0,0,1,semiconductor,light,broken,medium,informal,36.14
transistor,3.78,25.0,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,32.05
transistor,7.02,39.25,0,0,0,0,0,1,semiconductor,light,damaged,low,none,26.61
transistor,5.18,29.92,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,27.84
transistor,8.8,3.73,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,43.6
transistor,5.23,11.04,0,0,0,0,0,1,semiconductor,light,broken,medium,none,37.78
transistor,4.43,20.12,0,0,0,0,0,1,semiconductor,light,broken,medium,formal,29.93
transistor,0.99,27.76,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,27.12
transistor,11.8,10.85,0,0,0,0,0,1,semiconductor,light,damaged,low,none,28.89
transistor,10.1,56.16,0,0,0,0,0,1,semiconductor,light,broken,medium,none,53.34
transistor,2.29,15.22,0,0,0,0,0,1,semiconductor,light,working,medium,none,21.36
transistor,7.76,30.84,0,0,0,0,0,1,semiconductor,light,broken,medium,none,41.35
transistor,8.29,41.87,0,0,0,0,0,1,semiconductor,light,damaged,high,formal,40.17
transistor,6.17,53.35,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,29.16
transistor,5.84,30.97,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,28.47
transistor,8.48,36.16,0,0,0,0,0,1,semiconductor,light,working,medium,informal,31.47
transistor,8.54,38.33,0,0,0,0,0,1,semiconductor,light,damaged,high,none,45.36
transistor,4.34,52.88,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,39.31
transistor,3.01,32.55,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,31.57
transistor,8.37,13.04,0,0,0,0,0,1,semiconductor,light,broken,high,none,49.74
transistor,4.3,32.14,0,0,0,0,0,1,semiconductor,light,working,medium,formal,25.25
transistor,4.99,29.92,0,0,0,0,0,1,semiconductor,light,broken,low,none,34.87
